"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
".mcool file of 4DN dataset 4DNFIKAA9OMU","Dilution Hi-C, prometaphase (30m), CAPH- [4DNFIKAA9OMU - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIKAA9OMU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIKAA9OMU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIH7MQHOR","Dilution Hi-C, SCC1 degron, G1 phase synchronization, PDS5A/B RNAi depletion [4DNFIH7MQHOR - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIH7MQHOR/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIH7MQHOR.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI3AC2UCB","Dilution Hi-C, prophase (8m), CAPH2- [4DNFI3AC2UCB - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI3AC2UCB/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI3AC2UCB.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI5B1QMWX","Dilution Hi-C, prophase (10m), SMC2- [4DNFI5B1QMWX - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI5B1QMWX/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI5B1QMWX.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJ2YW2HC","DNase Hi-C, treated with SF3B1 siRNA [4DNFIJ2YW2HC - Kim JS et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJ2YW2HC/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJ2YW2HC.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI7VOUC33","Dilution Hi-C, SCC1 degron, G1 phase synchronization, WALP, PDS5A/B RNAi depletion [4DNFI7VOUC33 - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI7VOUC33/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI7VOUC33.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI4C9A3KH","Dilution Hi-C, prometaphase (15m), CAPH2- [4DNFI4C9A3KH - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI4C9A3KH/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI4C9A3KH.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI45RK3ZJ","DNase Hi-C, cardiac progenitors [4DNFI45RK3ZJ - Bertero A et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI45RK3ZJ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI45RK3ZJ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIH8L6WON","Dilution Hi-C, G2 block (0m) [4DNFIH8L6WON - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIH8L6WON/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIH8L6WON.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI3CTXDI2","DNase Hi-C, endothelial progenitor - day 6 [4DNFI3CTXDI2 - Alavattam KG et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI3CTXDI2/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI3CTXDI2.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIHXCPUAP","Dilution Hi-C, SK-N-DZ [4DNFIHXCPUAP - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIHXCPUAP/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIHXCPUAP.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIWSPOUOW","Dilution Hi-C, dilution Hi-C on CH12.LX with HindIII and bio-dCTP [4DNFIWSPOUOW - Rao SS et al. (2014)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIWSPOUOW/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIWSPOUOW.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIGBYT93X","Dilution Hi-C, NCI-H460 [4DNFIGBYT93X - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIGBYT93X/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIGBYT93X.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIN54F5QI","Dilution Hi-C, prophase (10m), SMC2- [4DNFIN54F5QI - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIN54F5QI/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIN54F5QI.mcool","HiCData"
".mcool file of 4DN dataset 4DNFISADX1H8","Dilution Hi-C, SCC1 degron, G1 phase synchronization, no auxin treatment [4DNFISADX1H8 - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISADX1H8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISADX1H8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI5TWFPOL","Dilution Hi-C, CTCF-depleted by auxin treatment [4DNFI5TWFPOL - Nora EP et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI5TWFPOL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI5TWFPOL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6RQX6BC","Dilution Hi-C, brain microvascular endothelial cell [4DNFI6RQX6BC - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6RQX6BC/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6RQX6BC.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIVWMLM1D","Dilution Hi-C, prophase (10m), CAPH- [4DNFIVWMLM1D - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIVWMLM1D/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIVWMLM1D.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI9BMR5E1","Dilution Hi-C, WT - untreated [4DNFI9BMR5E1 - Nora EP et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI9BMR5E1/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI9BMR5E1.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI1SD65UM","DNase Hi-C, mesoderm [4DNFI1SD65UM - Bertero A et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI1SD65UM/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI1SD65UM.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIOML8JZK","DNase Hi-C, undifferentiated - day 0 [4DNFIOML8JZK - Alavattam KG et al. (2022)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIOML8JZK/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIOML8JZK.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI5K8L94P","Dilution Hi-C, G401 [4DNFI5K8L94P - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI5K8L94P/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI5K8L94P.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJYULXT7","Dilution Hi-C, A549 [4DNFIJYULXT7 - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJYULXT7/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJYULXT7.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIMDOXUT8","Dilution Hi-C, Enzyme HindIII - Dilution Hi-C on cells cultured prior to 4DN SOP [4DNFIMDOXUT8 - Finn EH et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIMDOXUT8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIMDOXUT8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIT479GDR","Dilution Hi-C, G2 block [4DNFIT479GDR - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIT479GDR/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIT479GDR.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIV2D5P39","DNase Hi-C, Crispr generated inversion of CTCF site in GRCm38:X:75674046-75674952 [4DNFIV2D5P39 - Bonora G et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIV2D5P39/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIV2D5P39.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIDNWL5I","Dilution Hi-C, GM18505 [4DNFIIDNWL5I - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIDNWL5I/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIDNWL5I.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2T49EAG","Dilution Hi-C, SK-N-DZ [4DNFI2T49EAG - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2T49EAG/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2T49EAG.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFD991IA","Dilution Hi-C, Panc1 [4DNFIFD991IA - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFD991IA/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFD991IA.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI17E9AYZ","Dilution Hi-C, SCC1 degron, G1 phase synchronization, auxin treatment 180min [4DNFI17E9AYZ - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI17E9AYZ/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI17E9AYZ.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI6LHZFXL","Dilution Hi-C, unsorted, unsynchronized [4DNFI6LHZFXL - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI6LHZFXL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI6LHZFXL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI78T9N5Y","Dilution Hi-C, GM19204 [4DNFI78T9N5Y - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI78T9N5Y/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI78T9N5Y.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIEWJXIW4","Dilution Hi-C, HG00514 [4DNFIEWJXIW4 - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIEWJXIW4/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIEWJXIW4.mcool","HiCData"
".mcool file of 4DN dataset 4DNFITBCUX56","Dilution Hi-C, prometaphase (15m) [4DNFITBCUX56 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFITBCUX56/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFITBCUX56.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIJRO7O8","Dilution Hi-C, G2 block (0m), SMC2- [4DNFIIJRO7O8 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIJRO7O8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIJRO7O8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIC6RXKBB","Dilution Hi-C, prometaphase (15m), CAPH- [4DNFIC6RXKBB - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIC6RXKBB/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIC6RXKBB.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIBRX66A8","Dilution Hi-C, G2 block (0m), CAPH+ [4DNFIBRX66A8 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIBRX66A8/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIBRX66A8.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIKFFM5UL","Dilution Hi-C, G2 (5m) [4DNFIKFFM5UL - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIKFFM5UL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIKFFM5UL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIWHQLZTL","Dilution Hi-C, prometaphase block (60m) [4DNFIWHQLZTL - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIWHQLZTL/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIWHQLZTL.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI8HKZ88H","DNase Hi-C, Crispr deletion of 127 kb 'hinge' region near Dxz4 gene [4DNFI8HKZ88H - Bonora G et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI8HKZ88H/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI8HKZ88H.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIW1QGEFN","Dilution Hi-C, RPMI-7951 [4DNFIW1QGEFN - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIW1QGEFN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIW1QGEFN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI3HNIMYF","DNase Hi-C, CRISPR corrected LMNA het R225X mutation to R225R - Clone 15 [4DNFI3HNIMYF - Bertero A et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI3HNIMYF/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI3HNIMYF.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI2WO527Q","Dilution Hi-C, prometaphase (45m), SMC2- [4DNFI2WO527Q - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI2WO527Q/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI2WO527Q.mcool","HiCData"
".mcool file of 4DN dataset 4DNFISCTVRU3","DNase Hi-C, WT [4DNFISCTVRU3 - Bonora G et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFISCTVRU3/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFISCTVRU3.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIPC3LHWT","Dilution Hi-C, GM19193 [4DNFIPC3LHWT - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIPC3LHWT/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIPC3LHWT.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI3SLHZX1","Dilution Hi-C, G2 (0m) [4DNFI3SLHZX1 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI3SLHZX1/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI3SLHZX1.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIYOEGHHV","Dilution Hi-C, prophase (10m) [4DNFIYOEGHHV - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIYOEGHHV/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIYOEGHHV.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIR9N91G1","DNase Hi-C, treated with control scrambled siRNA [4DNFIR9N91G1 - Kim JS et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIR9N91G1/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIR9N91G1.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI522M5AD","DNase Hi-C, cardiomyocytes [4DNFI522M5AD - Bertero A et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI522M5AD/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI522M5AD.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIUU4MAJA","Dilution Hi-C, dilution Hi-C on GM12878 with MspI and bio-dCTP [4DNFIUU4MAJA - Rao SS et al. (2014)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIUU4MAJA/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIUU4MAJA.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIM8KVPS6","Dilution Hi-C, GM19240 [4DNFIM8KVPS6 - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIM8KVPS6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIM8KVPS6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIFXDDDJ6","Dilution Hi-C, HG00732 [4DNFIFXDDDJ6 - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIFXDDDJ6/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIFXDDDJ6.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIH3SM5N","Dilution Hi-C, Caki2 [4DNFIIH3SM5N - Correspondence: job.dekker@umassmed.edu]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIH3SM5N/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIH3SM5N.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIQ9FG7RR","Dilution Hi-C, CTCF degron, G1 phase synchronization, auxin treatment 120min [4DNFIQ9FG7RR - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIQ9FG7RR/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIQ9FG7RR.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI4KIXD4W","DNase Hi-C, cardiomyocytes [4DNFI4KIXD4W - Bertero A et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI4KIXD4W/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI4KIXD4W.mcool","HiCData"
".mcool file of 4DN dataset 4DNFILKIISAU","Dilution Hi-C, prometaphase (15m) [4DNFILKIISAU - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFILKIISAU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFILKIISAU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIAUG25QU","Dilution Hi-C, Rods [4DNFIAUG25QU - Falk M et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIAUG25QU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIAUG25QU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIA2MNT2W","Dilution Hi-C, CTCF-depletion by auxin treatment followed by 24h wash-off [4DNFIA2MNT2W - Nora EP et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIA2MNT2W/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIA2MNT2W.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIUZJP1ED","Dilution Hi-C, HG00731 [4DNFIUZJP1ED - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIUZJP1ED/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIUZJP1ED.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJNGK2JN","Dilution Hi-C, SCC1 degron, G1 phase synchronization, WALP RNAi depletion [4DNFIJNGK2JN - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJNGK2JN/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJNGK2JN.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIJ28YHPI","Dilution Hi-C, SCC1 degron, G1 phase synchronization, auxin treatment 180min [4DNFIJ28YHPI - Wutz G et al. (2017)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIJ28YHPI/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIJ28YHPI.mcool","HiCData"
".mcool file of 4DN dataset 4DNFI66KARTU","Dilution Hi-C, HG00513 [4DNFI66KARTU - Gorkin DU et al. (2019)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFI66KARTU/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFI66KARTU.mcool","HiCData"
".mcool file of 4DN dataset 4DNFIIML46E5","Dilution Hi-C, prometaphase block (60m) [4DNFIIML46E5 - Gibcus JH et al. (2018)]",3.17,NA,"TXT","https://data.4dnucleome.org/experiment-set-replicates/4DNFIIML46E5/","Dec 1 2022",NA,NA,"FALSE","Jacques Serizay","Jacques Serizay <jacquesserizay@gmail.com>","character","FilePath","fourDNData/4DNFIIML46E5.mcool","HiCData"
